CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.02MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.4MiB / 7.448GiB   5.26%               6.31GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           99.90%              116.3MiB / 7.448GiB   1.53%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.155GiB / 7.448GiB   28.93%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.7MiB / 7.448GiB   5.27%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           100.05%             116.3MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.10%               2.155GiB / 7.448GiB   28.94%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.05MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.7MiB / 7.448GiB   5.27%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           100.40%             116.4MiB / 7.448GiB   1.53%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.155GiB / 7.448GiB   28.94%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.03MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401MiB / 7.448GiB     5.26%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           99.31%              125.5MiB / 7.448GiB   1.64%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.156GiB / 7.448GiB   28.94%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.08%               72MiB / 7.448GiB      0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               400.9MiB / 7.448GiB   5.26%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           99.95%              116.1MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.156GiB / 7.448GiB   28.94%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.02MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.7MiB / 7.448GiB   5.27%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           100.55%             115.7MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.156GiB / 7.448GiB   28.95%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72MiB / 7.448GiB      0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.7MiB / 7.448GiB   5.27%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           100.45%             115.9MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.156GiB / 7.448GiB   28.95%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               401.8MiB / 7.448GiB   5.27%               6.32GB / 5.8GB      487kB / 0B          0
a9330bc416f3        opt_engine           99.75%              115.8MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.11%               2.156GiB / 7.448GiB   28.95%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.03MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               21.31%              401.8MiB / 7.448GiB   5.27%               6.32GB / 5.81GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.13%               115.8MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.58%               2.157GiB / 7.448GiB   28.96%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.598MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.07MiB / 7.448GiB   0.95%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               55.97%              400.7MiB / 7.448GiB   5.25%               6.32GB / 5.81GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.22%               116.2MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   1.23%               2.157GiB / 7.448GiB   28.95%              4.33GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               417.9MiB / 7.448GiB   5.48%               6.34GB / 5.83GB     487kB / 0B          0
a9330bc416f3        opt_engine           99.65%              116.2MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.179GiB / 7.448GiB   29.25%              4.36GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.03MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               45.39%              418MiB / 7.448GiB     5.48%               6.35GB / 5.83GB     487kB / 0B          0
a9330bc416f3        opt_engine           18.99%              116.2MiB / 7.448GiB   1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   1.32%               2.179GiB / 7.448GiB   29.25%              4.36GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               417.7MiB / 7.448GiB   5.48%               6.35GB / 5.83GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.08%               2.179GiB / 7.448GiB   29.26%              4.36GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.20%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.17%               72.03MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               82.90%              440.5MiB / 7.448GiB   5.78%               6.36GB / 5.83GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.35%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   1.89%               2.179GiB / 7.448GiB   29.26%              4.36GB / 2.6GB      0B / 863GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.16%               71.96MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               418.6MiB / 7.448GiB   5.49%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   77.76%              2.197GiB / 7.448GiB   29.50%              4.37GB / 2.6GB      0B / 864GB          0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72MiB / 7.448GiB      0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.07MiB / 7.448GiB   0.95%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.26%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.08%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               417MiB / 7.448GiB     5.47%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.18%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.02%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.17%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.08%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72MiB / 7.448GiB      0.94%               99.7MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.26%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.8MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               417MiB / 7.448GiB     5.47%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.02MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.02%               416.8MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.8MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.15%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.31MiB / 7.448GiB   0.95%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.06%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.08%               72.07MiB / 7.448GiB   0.95%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.09%               72.33MiB / 7.448GiB   0.95%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.08%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.09MiB / 7.448GiB   0.95%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.02%               416.8MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.20%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.15MiB / 7.448GiB   0.95%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.7MiB / 7.448GiB   5.46%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.05MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.9MiB / 7.448GiB   5.47%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.08%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               99.8MB / 237MB      0B / 0B             0
041fa1816cc4        app               0.01%               416.9MiB / 7.448GiB   5.47%               6.36GB / 5.84GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               116MiB / 7.448GiB     1.52%               2.83GB / 1.28GB     69.6kB / 16.9MB     0
497c982d402d        redis                   0.07%               2.187GiB / 7.448GiB   29.37%              4.37GB / 2.6GB      16.4kB / 865GB      0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.602MiB / 7.448GiB   0.07%               971MB / 1GB         86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.2MiB / 7.448GiB    1.01%               1.23GB / 1.04GB     0B / 0B             0
